sensor_model,measure_unit,device,location,data_type,data,created_at
hms_m21,C,HMS_2228,Quadro de Energia,Temperatura,26.15,2025-05-28 23:20:47.165181
hms_m21,C,HMS_3337,Quadro de Energia,Temperatura,24.76,2025-05-28 23:21:47.165181
hms_m21,C,HMS_7039,Quadro de Energia,Temperatura,25.12,2025-05-28 23:22:47.165181
hms_m21,C,HMS_3122,Quadro de Energia,Temperatura,26.05,2025-05-28 23:23:47.165181
hms_m21,C,HMS_1490,Quadro de Energia,Temperatura,28.05,2025-05-28 23:24:47.165181
hms_m21,C,HMS_8024,Quadro de Energia,Temperatura,23.14,2025-05-28 23:25:47.165181
hms_m21,C,HMS_8182,Quadro de Energia,Temperatura,24.43,2025-05-28 23:26:47.165181
hms_m21,C,HMS_9926,Quadro de Energia,Temperatura,23.66,2025-05-28 23:27:47.165181
hms_m21,C,HMS_4775,Quadro de Energia,Temperatura,25.4,2025-05-28 23:28:47.165181
hms_m21,C,HMS_2305,Quadro de Energia,Temperatura,25.7,2025-05-28 23:29:47.165181
hms_m21,C,HMS_8498,Quadro de Energia,Temperatura,24.99,2025-05-28 23:30:47.165181
hms_m21,C,HMS_7944,Quadro de Energia,Temperatura,26.0,2025-05-28 23:31:47.165181
hms_m21,C,HMS_0261,Quadro de Energia,Temperatura,28.88,2025-05-28 23:32:47.165181
hms_m21,C,HMS_8791,Quadro de Energia,Temperatura,25.44,2025-05-28 23:33:47.165181
hms_m21,C,HMS_0037,Quadro de Energia,Temperatura,27.61,2025-05-28 23:34:47.165181
hms_m21,C,HMS_9113,Quadro de Energia,Temperatura,25.02,2025-05-28 23:35:47.165181
hms_m21,C,HMS_1490,Quadro de Energia,Temperatura,25.45,2025-05-28 23:36:47.165181
hms_m21,C,HMS_6920,Quadro de Energia,Temperatura,23.91,2025-05-28 23:37:47.165181
hms_m21,C,HMS_1508,Quadro de Energia,Temperatura,25.53,2025-05-28 23:38:47.165181
hms_m21,C,HMS_9094,Quadro de Energia,Temperatura,26.01,2025-05-28 23:39:47.165181
hms_m21,C,HMS_9987,Quadro de Energia,Temperatura,23.5,2025-05-28 23:40:47.165181
hms_m21,C,HMS_3201,Quadro de Energia,Temperatura,24.13,2025-05-28 23:41:47.165181
hms_m21,C,HMS_7674,Quadro de Energia,Temperatura,24.76,2025-05-28 23:42:47.165181
hms_m21,C,HMS_5078,Quadro de Energia,Temperatura,22.99,2025-05-28 23:43:47.165181
hms_m21,C,HMS_1660,Quadro de Energia,Temperatura,26.32,2025-05-28 23:44:47.165181
hms_m21,C,HMS_8919,Quadro de Energia,Temperatura,24.45,2025-05-28 23:45:47.165181
hms_m21,C,HMS_1354,Quadro de Energia,Temperatura,23.51,2025-05-28 23:46:47.165181
hms_m21,C,HMS_3902,Quadro de Energia,Temperatura,26.98,2025-05-28 23:47:47.165181
hms_m21,C,HMS_2298,Quadro de Energia,Temperatura,24.38,2025-05-28 23:48:47.165181
hms_m21,C,HMS_8831,Quadro de Energia,Temperatura,27.7,2025-05-28 23:49:47.165181
hms_m21,C,HMS_3426,Quadro de Energia,Temperatura,23.34,2025-05-28 23:50:47.165181
hms_m21,C,HMS_4327,Quadro de Energia,Temperatura,27.88,2025-05-28 23:51:47.165181
hms_m21,C,HMS_3922,Quadro de Energia,Temperatura,23.07,2025-05-28 23:52:47.165181
hms_m21,C,HMS_6093,Quadro de Energia,Temperatura,23.19,2025-05-28 23:53:47.165181
hms_m21,C,HMS_0252,Quadro de Energia,Temperatura,25.95,2025-05-28 23:54:47.165181
hms_m21,C,HMS_8945,Quadro de Energia,Temperatura,27.36,2025-05-28 23:55:47.165181
hms_m21,C,HMS_3757,Quadro de Energia,Temperatura,19.35,2025-05-28 23:56:47.165181
hms_m21,C,HMS_8304,Quadro de Energia,Temperatura,26.0,2025-05-28 23:57:47.165181
hms_m21,C,HMS_3597,Quadro de Energia,Temperatura,22.69,2025-05-28 23:58:47.165181
hms_m21,C,HMS_0100,Quadro de Energia,Temperatura,27.91,2025-05-28 23:59:47.165181
hms_m21,C,HMS_5644,Quadro de Energia,Temperatura,26.47,2025-05-29 00:00:47.165181
hms_m21,C,HMS_0133,Quadro de Energia,Temperatura,23.24,2025-05-29 00:01:47.165181
hms_m21,C,HMS_8975,Quadro de Energia,Temperatura,24.04,2025-05-29 00:02:47.165181
hms_m21,C,HMS_3922,Quadro de Energia,Temperatura,26.4,2025-05-29 00:03:47.165181
hms_m21,C,HMS_3451,Quadro de Energia,Temperatura,26.7,2025-05-29 00:04:47.165181
hms_m21,C,HMS_9857,Quadro de Energia,Temperatura,27.15,2025-05-29 00:05:47.165181
hms_m21,C,HMS_8219,Quadro de Energia,Temperatura,26.93,2025-05-29 00:06:47.165181
hms_m21,C,HMS_3841,Quadro de Energia,Temperatura,28.75,2025-05-29 00:07:47.165181
hms_m21,C,HMS_8530,Quadro de Energia,Temperatura,22.43,2025-05-29 00:08:47.165181
hms_m21,C,HMS_4744,Quadro de Energia,Temperatura,24.32,2025-05-29 00:09:47.165181
hms_m21,C,HMS_8418,Quadro de Energia,Temperatura,24.84,2025-05-29 00:10:47.165181
hms_m21,C,HMS_2736,Quadro de Energia,Temperatura,26.16,2025-05-29 00:11:47.165181
hms_m21,C,HMS_7629,Quadro de Energia,Temperatura,22.61,2025-05-29 00:12:47.165181
hms_m21,C,HMS_4538,Quadro de Energia,Temperatura,20.33,2025-05-29 00:13:47.165181
hms_m21,C,HMS_2707,Quadro de Energia,Temperatura,25.28,2025-05-29 00:14:47.165181
hms_m21,C,HMS_5909,Quadro de Energia,Temperatura,26.17,2025-05-29 00:15:47.165181
hms_m21,C,HMS_6686,Quadro de Energia,Temperatura,26.18,2025-05-29 00:16:47.165181
hms_m21,C,HMS_6977,Quadro de Energia,Temperatura,24.24,2025-05-29 00:17:47.165181
hms_m21,C,HMS_8162,Quadro de Energia,Temperatura,24.33,2025-05-29 00:18:47.165181
hms_m21,C,HMS_7488,Quadro de Energia,Temperatura,23.43,2025-05-29 00:19:47.165181
hms_m21,C,HMS_4271,Quadro de Energia,Temperatura,25.49,2025-05-29 00:20:47.165181
hms_m21,C,HMS_1496,Quadro de Energia,Temperatura,20.65,2025-05-29 00:21:47.165181
hms_m21,C,HMS_7406,Quadro de Energia,Temperatura,24.51,2025-05-29 00:22:47.165181
hms_m21,C,HMS_1791,Quadro de Energia,Temperatura,27.04,2025-05-29 00:23:47.165181
hms_m21,C,HMS_5191,Quadro de Energia,Temperatura,29.03,2025-05-29 00:24:47.165181
hms_m21,C,HMS_8813,Quadro de Energia,Temperatura,25.53,2025-05-29 00:25:47.165181
hms_m21,C,HMS_8436,Quadro de Energia,Temperatura,29.86,2025-05-29 00:26:47.165181
hms_m21,C,HMS_3616,Quadro de Energia,Temperatura,21.21,2025-05-29 00:27:47.165181
hms_m21,C,HMS_3964,Quadro de Energia,Temperatura,31.75,2025-05-29 00:28:47.165181
hms_m21,C,HMS_1105,Quadro de Energia,Temperatura,28.92,2025-05-29 00:29:47.165181
hms_m21,C,HMS_3732,Quadro de Energia,Temperatura,21.94,2025-05-29 00:30:47.165181
hms_m21,C,HMS_4052,Quadro de Energia,Temperatura,23.39,2025-05-29 00:31:47.165181
hms_m21,C,HMS_9108,Quadro de Energia,Temperatura,23.94,2025-05-29 00:32:47.165181
hms_m21,C,HMS_7001,Quadro de Energia,Temperatura,25.41,2025-05-29 00:33:47.165181
hms_m21,C,HMS_9642,Quadro de Energia,Temperatura,25.87,2025-05-29 00:34:47.165181
hms_m21,C,HMS_5662,Quadro de Energia,Temperatura,21.12,2025-05-29 00:35:47.165181
hms_m21,C,HMS_2090,Quadro de Energia,Temperatura,23.08,2025-05-29 00:36:47.165181
hms_m21,C,HMS_3873,Quadro de Energia,Temperatura,24.44,2025-05-29 00:37:47.165181
hms_m21,C,HMS_9968,Quadro de Energia,Temperatura,25.97,2025-05-29 00:38:47.165181
hms_m21,C,HMS_1843,Quadro de Energia,Temperatura,27.13,2025-05-29 00:39:47.165181
hms_m21,C,HMS_5375,Quadro de Energia,Temperatura,25.26,2025-05-29 00:40:47.165181
hms_m21,C,HMS_9826,Quadro de Energia,Temperatura,26.09,2025-05-29 00:41:47.165181
hms_m21,C,HMS_6492,Quadro de Energia,Temperatura,27.02,2025-05-29 00:42:47.165181
hms_m21,C,HMS_5709,Quadro de Energia,Temperatura,21.06,2025-05-29 00:43:47.165181
hms_m21,C,HMS_7819,Quadro de Energia,Temperatura,24.82,2025-05-29 00:44:47.165181
hms_m21,C,HMS_6834,Quadro de Energia,Temperatura,28.93,2025-05-29 00:45:47.165181
hms_m21,C,HMS_8852,Quadro de Energia,Temperatura,27.89,2025-05-29 00:46:47.165181
hms_m21,C,HMS_2127,Quadro de Energia,Temperatura,29.17,2025-05-29 00:47:47.165181
hms_m21,C,HMS_4196,Quadro de Energia,Temperatura,25.27,2025-05-29 00:48:47.165181
hms_m21,C,HMS_0759,Quadro de Energia,Temperatura,21.79,2025-05-29 00:49:47.165181
hms_m21,C,HMS_7707,Quadro de Energia,Temperatura,25.27,2025-05-29 00:50:47.165181
hms_m21,C,HMS_3627,Quadro de Energia,Temperatura,23.31,2025-05-29 00:51:47.165181
hms_m21,C,HMS_0408,Quadro de Energia,Temperatura,27.95,2025-05-29 00:52:47.165181
hms_m21,C,HMS_5281,Quadro de Energia,Temperatura,24.47,2025-05-29 00:53:47.165181
hms_m21,C,HMS_2887,Quadro de Energia,Temperatura,25.4,2025-05-29 00:54:47.165181
hms_m21,C,HMS_4958,Quadro de Energia,Temperatura,24.93,2025-05-29 00:55:47.165181
hms_m21,C,HMS_7720,Quadro de Energia,Temperatura,23.88,2025-05-29 00:56:47.165181
hms_m21,C,HMS_9808,Quadro de Energia,Temperatura,22.55,2025-05-29 00:57:47.165181
hms_m21,C,HMS_1117,Quadro de Energia,Temperatura,23.23,2025-05-29 00:58:47.165181
hms_m21,C,HMS_1675,Quadro de Energia,Temperatura,24.61,2025-05-29 00:59:47.165181
hms_m21,C,HMS_6425,Quadro de Energia,Temperatura,26.94,2025-05-29 01:00:47.165181
hms_m21,C,HMS_8021,Quadro de Energia,Temperatura,20.74,2025-05-29 01:01:47.165181
hms_m21,C,HMS_2564,Quadro de Energia,Temperatura,25.74,2025-05-29 01:02:47.165181
hms_m21,C,HMS_6121,Quadro de Energia,Temperatura,28.12,2025-05-29 01:03:47.165181
hms_m21,C,HMS_7061,Quadro de Energia,Temperatura,27.56,2025-05-29 01:04:47.165181
hms_m21,C,HMS_5080,Quadro de Energia,Temperatura,23.47,2025-05-29 01:05:47.165181
hms_m21,C,HMS_5579,Quadro de Energia,Temperatura,24.01,2025-05-29 01:06:47.165181
hms_m21,C,HMS_1215,Quadro de Energia,Temperatura,23.31,2025-05-29 01:07:47.165181
hms_m21,C,HMS_4769,Quadro de Energia,Temperatura,22.87,2025-05-29 01:08:47.165181
hms_m21,C,HMS_3360,Quadro de Energia,Temperatura,23.14,2025-05-29 01:09:47.165181
hms_m21,C,HMS_8101,Quadro de Energia,Temperatura,24.37,2025-05-29 01:10:47.165181
hms_m21,C,HMS_1052,Quadro de Energia,Temperatura,25.12,2025-05-29 01:11:47.165181
hms_m21,C,HMS_0405,Quadro de Energia,Temperatura,22.5,2025-05-29 01:12:47.165181
hms_m21,C,HMS_5103,Quadro de Energia,Temperatura,26.93,2025-05-29 01:13:47.165181
hms_m21,C,HMS_0052,Quadro de Energia,Temperatura,22.69,2025-05-29 01:14:47.165181
hms_m21,C,HMS_5242,Quadro de Energia,Temperatura,22.76,2025-05-29 01:15:47.165181
hms_m21,C,HMS_0951,Quadro de Energia,Temperatura,26.44,2025-05-29 01:16:47.165181
hms_m21,C,HMS_4667,Quadro de Energia,Temperatura,24.74,2025-05-29 01:17:47.165181
hms_m21,C,HMS_2623,Quadro de Energia,Temperatura,24.98,2025-05-29 01:18:47.165181
hms_m21,C,HMS_2088,Quadro de Energia,Temperatura,24.58,2025-05-29 01:19:47.165181
hms_m21,C,HMS_6083,Quadro de Energia,Temperatura,26.97,2025-05-29 01:20:47.165181
hms_m21,C,HMS_9761,Quadro de Energia,Temperatura,24.17,2025-05-29 01:21:47.165181
hms_m21,C,HMS_9215,Quadro de Energia,Temperatura,26.11,2025-05-29 01:22:47.165181
hms_m21,C,HMS_3777,Quadro de Energia,Temperatura,28.52,2025-05-29 01:23:47.165181
hms_m21,C,HMS_1854,Quadro de Energia,Temperatura,24.79,2025-05-29 01:24:47.165181
hms_m21,C,HMS_1944,Quadro de Energia,Temperatura,26.53,2025-05-29 01:25:47.165181
hms_m21,C,HMS_0942,Quadro de Energia,Temperatura,21.21,2025-05-29 01:26:47.165181
hms_m21,C,HMS_4219,Quadro de Energia,Temperatura,27.38,2025-05-29 01:27:47.165181
hms_m21,C,HMS_5879,Quadro de Energia,Temperatura,25.72,2025-05-29 01:28:47.165181
hms_m21,C,HMS_4607,Quadro de Energia,Temperatura,23.36,2025-05-29 01:29:47.165181
hms_m21,C,HMS_9708,Quadro de Energia,Temperatura,27.59,2025-05-29 01:30:47.165181
hms_m21,C,HMS_4410,Quadro de Energia,Temperatura,22.55,2025-05-29 01:31:47.165181
hms_m21,C,HMS_6016,Quadro de Energia,Temperatura,26.21,2025-05-29 01:32:47.165181
hms_m21,C,HMS_1104,Quadro de Energia,Temperatura,25.89,2025-05-29 01:33:47.165181
hms_m21,C,HMS_4698,Quadro de Energia,Temperatura,23.12,2025-05-29 01:34:47.165181
hms_m21,C,HMS_3903,Quadro de Energia,Temperatura,29.24,2025-05-29 01:35:47.165181
hms_m21,C,HMS_0911,Quadro de Energia,Temperatura,25.43,2025-05-29 01:36:47.165181
hms_m21,C,HMS_5806,Quadro de Energia,Temperatura,28.62,2025-05-29 01:37:47.165181
hms_m21,C,HMS_6862,Quadro de Energia,Temperatura,25.76,2025-05-29 01:38:47.165181
hms_m21,C,HMS_0054,Quadro de Energia,Temperatura,28.39,2025-05-29 01:39:47.165181
hms_m21,C,HMS_6113,Quadro de Energia,Temperatura,23.44,2025-05-29 01:40:47.165181
hms_m21,C,HMS_0357,Quadro de Energia,Temperatura,25.23,2025-05-29 01:41:47.165181
hms_m21,C,HMS_5328,Quadro de Energia,Temperatura,26.08,2025-05-29 01:42:47.165181
hms_m21,C,HMS_8046,Quadro de Energia,Temperatura,25.87,2025-05-29 01:43:47.165181
hms_m21,C,HMS_0022,Quadro de Energia,Temperatura,25.0,2025-05-29 01:44:47.165181
hms_m21,C,HMS_7219,Quadro de Energia,Temperatura,28.43,2025-05-29 01:45:47.165181
hms_m21,C,HMS_0919,Quadro de Energia,Temperatura,24.3,2025-05-29 01:46:47.165181
hms_m21,C,HMS_6868,Quadro de Energia,Temperatura,23.1,2025-05-29 01:47:47.165181
hms_m21,C,HMS_7351,Quadro de Energia,Temperatura,22.86,2025-05-29 01:48:47.165181
hms_m21,C,HMS_7262,Quadro de Energia,Temperatura,25.84,2025-05-29 01:49:47.165181
hms_m21,C,HMS_1007,Quadro de Energia,Temperatura,25.09,2025-05-29 01:50:47.165181
hms_m21,C,HMS_7523,Quadro de Energia,Temperatura,26.73,2025-05-29 01:51:47.165181
hms_m21,C,HMS_3700,Quadro de Energia,Temperatura,24.41,2025-05-29 01:52:47.165181
hms_m21,C,HMS_0531,Quadro de Energia,Temperatura,24.88,2025-05-29 01:53:47.165181
hms_m21,C,HMS_4563,Quadro de Energia,Temperatura,26.44,2025-05-29 01:54:47.165181
hms_m21,C,HMS_7072,Quadro de Energia,Temperatura,25.14,2025-05-29 01:55:47.165181
hms_m21,C,HMS_3879,Quadro de Energia,Temperatura,24.29,2025-05-29 01:56:47.165181
hms_m21,C,HMS_7969,Quadro de Energia,Temperatura,24.49,2025-05-29 01:57:47.165181
hms_m21,C,HMS_1943,Quadro de Energia,Temperatura,21.91,2025-05-29 01:58:47.165181
hms_m21,C,HMS_0465,Quadro de Energia,Temperatura,32.04,2025-05-29 01:59:47.165181
hms_m21,C,HMS_6768,Quadro de Energia,Temperatura,27.74,2025-05-29 02:00:47.165181
hms_m21,C,HMS_0281,Quadro de Energia,Temperatura,21.19,2025-05-29 02:01:47.165181
hms_m21,C,HMS_7712,Quadro de Energia,Temperatura,26.33,2025-05-29 02:02:47.165181
hms_m21,C,HMS_9598,Quadro de Energia,Temperatura,25.2,2025-05-29 02:03:47.165181
hms_m21,C,HMS_2280,Quadro de Energia,Temperatura,25.66,2025-05-29 02:04:47.165181
hms_m21,C,HMS_4164,Quadro de Energia,Temperatura,28.95,2025-05-29 02:05:47.165181
hms_m21,C,HMS_3645,Quadro de Energia,Temperatura,24.41,2025-05-29 02:06:47.165181
hms_m21,C,HMS_7243,Quadro de Energia,Temperatura,27.21,2025-05-29 02:07:47.165181
hms_m21,C,HMS_2657,Quadro de Energia,Temperatura,24.24,2025-05-29 02:08:47.165181
hms_m21,C,HMS_5823,Quadro de Energia,Temperatura,27.02,2025-05-29 02:09:47.165181
hms_m21,C,HMS_4031,Quadro de Energia,Temperatura,26.36,2025-05-29 02:10:47.165181
hms_m21,C,HMS_1901,Quadro de Energia,Temperatura,24.03,2025-05-29 02:11:47.165181
hms_m21,C,HMS_1818,Quadro de Energia,Temperatura,27.53,2025-05-29 02:12:47.165181
hms_m21,C,HMS_7468,Quadro de Energia,Temperatura,26.41,2025-05-29 02:13:47.165181
hms_m21,C,HMS_8647,Quadro de Energia,Temperatura,25.76,2025-05-29 02:14:47.165181
hms_m21,C,HMS_6119,Quadro de Energia,Temperatura,24.72,2025-05-29 02:15:47.165181
hms_m21,C,HMS_5543,Quadro de Energia,Temperatura,23.26,2025-05-29 02:16:47.165181
hms_m21,C,HMS_4584,Quadro de Energia,Temperatura,24.52,2025-05-29 02:17:47.165181
hms_m21,C,HMS_5812,Quadro de Energia,Temperatura,26.02,2025-05-29 02:18:47.165181
hms_m21,C,HMS_9142,Quadro de Energia,Temperatura,27.48,2025-05-29 02:19:47.165181
hms_m21,C,HMS_9452,Quadro de Energia,Temperatura,24.31,2025-05-29 02:20:47.165181
hms_m21,C,HMS_5792,Quadro de Energia,Temperatura,23.71,2025-05-29 02:21:47.165181
hms_m21,C,HMS_4978,Quadro de Energia,Temperatura,24.93,2025-05-29 02:22:47.165181
hms_m21,C,HMS_3258,Quadro de Energia,Temperatura,23.03,2025-05-29 02:23:47.165181
hms_m21,C,HMS_3535,Quadro de Energia,Temperatura,23.44,2025-05-29 02:24:47.165181
hms_m21,C,HMS_3740,Quadro de Energia,Temperatura,23.35,2025-05-29 02:25:47.165181
hms_m21,C,HMS_2392,Quadro de Energia,Temperatura,25.61,2025-05-29 02:26:47.165181
hms_m21,C,HMS_3124,Quadro de Energia,Temperatura,21.6,2025-05-29 02:27:47.165181
hms_m21,C,HMS_5296,Quadro de Energia,Temperatura,26.19,2025-05-29 02:28:47.165181
hms_m21,C,HMS_5624,Quadro de Energia,Temperatura,24.12,2025-05-29 02:29:47.165181
hms_m21,C,HMS_9738,Quadro de Energia,Temperatura,24.83,2025-05-29 02:30:47.165181
hms_m21,C,HMS_8731,Quadro de Energia,Temperatura,23.29,2025-05-29 02:31:47.165181
hms_m21,C,HMS_1702,Quadro de Energia,Temperatura,28.83,2025-05-29 02:32:47.165181
hms_m21,C,HMS_9102,Quadro de Energia,Temperatura,26.31,2025-05-29 02:33:47.165181
hms_m21,C,HMS_7969,Quadro de Energia,Temperatura,24.59,2025-05-29 02:34:47.165181
hms_m21,C,HMS_4100,Quadro de Energia,Temperatura,24.29,2025-05-29 02:35:47.165181
hms_m21,C,HMS_4202,Quadro de Energia,Temperatura,24.25,2025-05-29 02:36:47.165181
hms_m21,C,HMS_2133,Quadro de Energia,Temperatura,21.31,2025-05-29 02:37:47.165181
hms_m21,C,HMS_8704,Quadro de Energia,Temperatura,23.89,2025-05-29 02:38:47.165181
hms_m21,C,HMS_9521,Quadro de Energia,Temperatura,26.6,2025-05-29 02:39:47.165181
hms_m21,C,HMS_7322,Quadro de Energia,Temperatura,20.67,2025-05-29 02:40:47.165181
hms_m21,C,HMS_0755,Quadro de Energia,Temperatura,25.69,2025-05-29 02:41:47.165181
hms_m21,C,HMS_9615,Quadro de Energia,Temperatura,25.58,2025-05-29 02:42:47.165181
hms_m21,C,HMS_7614,Quadro de Energia,Temperatura,25.61,2025-05-29 02:43:47.165181
hms_m21,C,HMS_8397,Quadro de Energia,Temperatura,26.97,2025-05-29 02:44:47.165181
hms_m21,C,HMS_5440,Quadro de Energia,Temperatura,25.89,2025-05-29 02:45:47.165181
hms_m21,C,HMS_6858,Quadro de Energia,Temperatura,25.31,2025-05-29 02:46:47.165181
hms_m21,C,HMS_5044,Quadro de Energia,Temperatura,23.65,2025-05-29 02:47:47.165181
hms_m21,C,HMS_3631,Quadro de Energia,Temperatura,26.81,2025-05-29 02:48:47.165181
hms_m21,C,HMS_3096,Quadro de Energia,Temperatura,23.9,2025-05-29 02:49:47.165181
hms_m21,C,HMS_1541,Quadro de Energia,Temperatura,24.94,2025-05-29 02:50:47.165181
hms_m21,C,HMS_3056,Quadro de Energia,Temperatura,25.11,2025-05-29 02:51:47.165181
hms_m21,C,HMS_5416,Quadro de Energia,Temperatura,25.09,2025-05-29 02:52:47.165181
hms_m21,C,HMS_5487,Quadro de Energia,Temperatura,27.52,2025-05-29 02:53:47.165181
hms_m21,C,HMS_9211,Quadro de Energia,Temperatura,24.25,2025-05-29 02:54:47.165181
hms_m21,C,HMS_4463,Quadro de Energia,Temperatura,26.39,2025-05-29 02:55:47.165181
hms_m21,C,HMS_8520,Quadro de Energia,Temperatura,20.09,2025-05-29 02:56:47.165181
hms_m21,C,HMS_0943,Quadro de Energia,Temperatura,26.51,2025-05-29 02:57:47.165181
hms_m21,C,HMS_7376,Quadro de Energia,Temperatura,24.42,2025-05-29 02:58:47.165181
hms_m21,C,HMS_1092,Quadro de Energia,Temperatura,25.85,2025-05-29 02:59:47.165181
hms_m21,C,HMS_1575,Quadro de Energia,Temperatura,25.81,2025-05-29 03:00:47.165181
hms_m21,C,HMS_1067,Quadro de Energia,Temperatura,25.28,2025-05-29 03:01:47.165181
hms_m21,C,HMS_1373,Quadro de Energia,Temperatura,28.57,2025-05-29 03:02:47.165181
hms_m21,C,HMS_3563,Quadro de Energia,Temperatura,28.54,2025-05-29 03:03:47.165181
hms_m21,C,HMS_4914,Quadro de Energia,Temperatura,23.28,2025-05-29 03:04:47.165181
hms_m21,C,HMS_5697,Quadro de Energia,Temperatura,24.94,2025-05-29 03:05:47.165181
hms_m21,C,HMS_3747,Quadro de Energia,Temperatura,26.67,2025-05-29 03:06:47.165181
hms_m21,C,HMS_2048,Quadro de Energia,Temperatura,26.19,2025-05-29 03:07:47.165181
hms_m21,C,HMS_0765,Quadro de Energia,Temperatura,21.88,2025-05-29 03:08:47.165181
hms_m21,C,HMS_6889,Quadro de Energia,Temperatura,21.65,2025-05-29 03:09:47.165181
hms_m21,C,HMS_3255,Quadro de Energia,Temperatura,28.06,2025-05-29 03:10:47.165181
hms_m21,C,HMS_7489,Quadro de Energia,Temperatura,28.19,2025-05-29 03:11:47.165181
hms_m21,C,HMS_6637,Quadro de Energia,Temperatura,27.14,2025-05-29 03:12:47.165181
hms_m21,C,HMS_4343,Quadro de Energia,Temperatura,21.27,2025-05-29 03:13:47.165181
hms_m21,C,HMS_8120,Quadro de Energia,Temperatura,26.92,2025-05-29 03:14:47.165181
hms_m21,C,HMS_5754,Quadro de Energia,Temperatura,25.66,2025-05-29 03:15:47.165181
hms_m21,C,HMS_3919,Quadro de Energia,Temperatura,22.11,2025-05-29 03:16:47.165181
hms_m21,C,HMS_8184,Quadro de Energia,Temperatura,26.89,2025-05-29 03:17:47.165181
hms_m21,C,HMS_3434,Quadro de Energia,Temperatura,25.81,2025-05-29 03:18:47.165181
hms_m21,C,HMS_3854,Quadro de Energia,Temperatura,20.7,2025-05-29 03:19:47.165181
hms_m21,C,HMS_4711,Quadro de Energia,Temperatura,22.44,2025-05-29 03:20:47.165181
hms_m21,C,HMS_9127,Quadro de Energia,Temperatura,26.46,2025-05-29 03:21:47.165181
hms_m21,C,HMS_4253,Quadro de Energia,Temperatura,27.1,2025-05-29 03:22:47.165181
hms_m21,C,HMS_7774,Quadro de Energia,Temperatura,27.99,2025-05-29 03:23:47.165181
hms_m21,C,HMS_9534,Quadro de Energia,Temperatura,25.71,2025-05-29 03:24:47.165181
hms_m21,C,HMS_6403,Quadro de Energia,Temperatura,23.72,2025-05-29 03:25:47.165181
hms_m21,C,HMS_6905,Quadro de Energia,Temperatura,29.39,2025-05-29 03:26:47.165181
hms_m21,C,HMS_4704,Quadro de Energia,Temperatura,27.86,2025-05-29 03:27:47.165181
hms_m21,C,HMS_1306,Quadro de Energia,Temperatura,23.81,2025-05-29 03:28:47.165181
hms_m21,C,HMS_1753,Quadro de Energia,Temperatura,24.16,2025-05-29 03:29:47.165181
hms_m21,C,HMS_9289,Quadro de Energia,Temperatura,23.44,2025-05-29 03:30:47.165181
hms_m21,C,HMS_4481,Quadro de Energia,Temperatura,27.14,2025-05-29 03:31:47.165181
hms_m21,C,HMS_9575,Quadro de Energia,Temperatura,24.83,2025-05-29 03:32:47.165181
hms_m21,C,HMS_6775,Quadro de Energia,Temperatura,26.32,2025-05-29 03:33:47.165181
hms_m21,C,HMS_4221,Quadro de Energia,Temperatura,26.34,2025-05-29 03:34:47.165181
hms_m21,C,HMS_1504,Quadro de Energia,Temperatura,24.39,2025-05-29 03:35:47.165181
hms_m21,C,HMS_6177,Quadro de Energia,Temperatura,23.48,2025-05-29 03:36:47.165181
hms_m21,C,HMS_7323,Quadro de Energia,Temperatura,24.43,2025-05-29 03:37:47.165181
hms_m21,C,HMS_3896,Quadro de Energia,Temperatura,24.26,2025-05-29 03:38:47.165181
hms_m21,C,HMS_0705,Quadro de Energia,Temperatura,26.87,2025-05-29 03:39:47.165181
hms_m21,C,HMS_5236,Quadro de Energia,Temperatura,24.13,2025-05-29 03:40:47.165181
hms_m21,C,HMS_8642,Quadro de Energia,Temperatura,24.43,2025-05-29 03:41:47.165181
hms_m21,C,HMS_4738,Quadro de Energia,Temperatura,26.71,2025-05-29 03:42:47.165181
hms_m21,C,HMS_3160,Quadro de Energia,Temperatura,27.55,2025-05-29 03:43:47.165181
hms_m21,C,HMS_7138,Quadro de Energia,Temperatura,26.35,2025-05-29 03:44:47.165181
hms_m21,C,HMS_8811,Quadro de Energia,Temperatura,25.18,2025-05-29 03:45:47.165181
hms_m21,C,HMS_7582,Quadro de Energia,Temperatura,23.32,2025-05-29 03:46:47.165181
hms_m21,C,HMS_7063,Quadro de Energia,Temperatura,26.19,2025-05-29 03:47:47.165181
hms_m21,C,HMS_2206,Quadro de Energia,Temperatura,29.26,2025-05-29 03:48:47.165181
hms_m21,C,HMS_2208,Quadro de Energia,Temperatura,24.98,2025-05-29 03:49:47.165181
hms_m21,C,HMS_5372,Quadro de Energia,Temperatura,25.04,2025-05-29 03:50:47.165181
hms_m21,C,HMS_5391,Quadro de Energia,Temperatura,24.48,2025-05-29 03:51:47.165181
hms_m21,C,HMS_7982,Quadro de Energia,Temperatura,23.11,2025-05-29 03:52:47.165181
hms_m21,C,HMS_1304,Quadro de Energia,Temperatura,25.4,2025-05-29 03:53:47.165181
hms_m21,C,HMS_2465,Quadro de Energia,Temperatura,27.73,2025-05-29 03:54:47.165181
hms_m21,C,HMS_7648,Quadro de Energia,Temperatura,25.39,2025-05-29 03:55:47.165181
hms_m21,C,HMS_0797,Quadro de Energia,Temperatura,25.77,2025-05-29 03:56:47.165181
hms_m21,C,HMS_5982,Quadro de Energia,Temperatura,24.84,2025-05-29 03:57:47.165181
hms_m21,C,HMS_0888,Quadro de Energia,Temperatura,23.86,2025-05-29 03:58:47.165181
